actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,CSUPARR,CSU - PARR Assay,,,,Each,Each,115.0,no,no,,175.0,0,,,,
,552,Cyst Removal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,137CC,Cystocentesis/catheterization,,,,Each,Each,0.0,no,no,,15.0,0,,,,
,CYSTOG,Cystography,,,,Each,Each,205.0,no,no,,219.5,0,,,,
,525,Cystotomy,,,,Each,Each,0.0,no,no,,475.0,0,,,,
,526,Cystotomy/Urethrotomy,,,,Each,Each,0.0,no,no,,695.0,0,,,,
,6500,Cytology Resubmit - Reduced Charge,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,D128REFI,D-128 Refill 30-34oz Bottle (Supld by O),,,,Each,Each,4.76,no,no,,10.5,0,,,,
,K1,DA2P (#1),,,,Each,Dose,0.0,no,no,,34.75,0,,,,
,K2,DA2P (#2),,,,Each,Dose,0.0,no,no,,34.75,0,,,,
,K3,DA2P + Leptospirosis 4 (#1),,,,Each,Dose,0.0,no,no,,46.5,0,,,,
,KA,DA2P + Leptospirosis 4 Annual,,,,Each,Dose,0.0,no,no,,46.5,0,,,,
,KAWL,DA2P Annual (w/o Lepto),,,,Dose,Dose,0.0,no,no,,34.75,0,,,,
,NONBILL049,Daily Brushing,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL051,Daily SOAP,,,,Each,Each,,no,yes,0.00%,,0,,,,
,527,Declaw - Front,,,,Each,Each,0.0,no,no,,1025.0,0,,,,
,528A,Declaw 4 Feet/ OP,,,,Each,Each,0.0,no,no,,20165.0,0,,,,
,527A,Declaw Front / OP,,,,Each,Each,0.0,no,no,,20125.0,0,,,,
,528,Declaw-Four Feet,,,,Each,Each,0.0,no,no,,20165.0,0,,,,
,530,Dental Cleaning Grade I,,,,Each,Each,0.0,no,no,,90.5,0,,,,
,531,Dental Cleaning Grade II,,,,Each,Each,0.0,no,no,,102.5,0,,,,
,531-3,Dental Cleaning Grade III,,,,Each,Each,0.0,no,no,,125.5,0,,,,
,DE1,"Dental Ext./ 101,102,103,201,202,203",,,,Each,Each,0.0,no,no,,17.5,0,,,,
,DE7,"Dental Ext./ 104,204,304,404",,,,Each,Each,0.0,no,no,,103.5,0,,,,
,DE2,"Dental Ext./ 105,205,305,405",,,,Each,Each,0.0,no,no,,24.5,0,,,,
,DE3,"Dental Ext./ 106,107,206,207",,,,Each,Each,0.0,no,no,,36.75,0,,,,
,DE6,"Dental Ext./ 108,109,208,209,309,409",,,,Each,Each,0.0,no,no,,87.5,0,,,,
,DE5,"Dental Ext./ 110,210,310,410,",,,,Each,Each,0.0,no,no,,32.5,0,,,,
,DE1A,"Dental Ext./ 301,302,303,401,402,403",,,,Each,Each,0.0,no,no,,17.5,0,,,,
,DE4,"Dental Ext./ 306,307,308,406,407,408",,,,Each,Each,0.0,no,no,,36.75,0,,,,
,DEN1,Dental Grade 1,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,DEN2,Dental Grade 2,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,DEN3,Dental Grade 3,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,DENREC,Dental Recheck,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,DERMI,Dermatonin Implant,,,,Each,Each,0.0,no,no,,10.0,0,,,,
,592,Dewclaw And Tails Puppy (each),,,,Each,Each,0.0,no,no,,40.0,0,,,,
,529,Dewclaw Removal Adult (each),,,,Each,Each,0.0,no,no,,105.0,0,,,,
,DEWLI,Deworm - Litter of 4 or more,,,,Each,Each,0.0,no,no,,12.5,0,,,,
,DEWS,Deworm 1-25 lb,,,,Each,Each,0.0,no,no,,24.5,0,,,,
,DEWXXL,Deworm 120-140 lb.,,,,Each,Each,0.0,no,no,,38.75,0,,,,
,DEWM,Deworm 25-60 lb.,,,,Each,Each,0.0,no,no,,28.5,0,,,,
,DEWL,Deworm 61-90 lb,,,,Each,Each,0.0,no,no,,32.5,0,,,,
,DEWXL,Deworm 91-120 lb.,,,,Each,Each,0.0,no,no,,36.5,0,,,,
,NONBILL-IDIR50,Diroban 50mg/vial INJ (25mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,NONBILL006,Discontinue CRI,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL002,Discontinue IV fluids,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL129,Discontinue IVF Additives,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL053,Discontinue NPO,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL054,Discontinue Telemetry,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL055,Do Not Express or Palpate Bladder,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL056,Do Not Walk Patient,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL057,Doctor to Confirm Tx Sheet & Doses,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL058,Doctor to Evaluate,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL050,Doctor to Perform Daily PE,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS29,Drain #1 - Empty / Note Production,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS29b,Drain #2 - Empty / Note Production,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,DRR,Drain Removal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,534,Drain-Penrose,,,,Each,Each,0.0,no,no,,76.0,0,,,,
,535,Drain-Thoracic,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,IDEM,Dry Erase Magnet/Asst. Colors,,,,Each,Each,11.99,no,no,,0.0,0,,,,
,ECLARO,Ear - Simplera Application,,,,Each,Each,0.0,no,no,,35.0,0,,,,
,133,Ear -Therapeutic Cleansing,,,,Each,Each,0.0,no,no,,28.75,0,,,,
,132,Ear Hematoma - Draining & Taping,,,,Each,Each,0.0,no,no,,42.5,0,,,,
,EPR,Ear Polyp Removal,,,,Each,Each,0.0,no,no,,325.0,0,,,,
,540,Ears-Trim (crop),,,,Each,Each,0.0,no,no,,0.0,0,,,,
,EKGP,ECG Pre - op  Vet Heart Institute,,,,Each,Each,0.0,no,no,,50.0,0,,,,
,EKGS,ECG Vet Heart Institute Stat,,,,Each,Each,85.0,no,no,,191.25,0,,,,
,VITALS117,Electrocardiogram (ECG) (single),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,URW018M,Elegant Photo Urn Small - Mahogany,,,,Each,Each,159.0,no,no,,318.0,0,,,,
,ECC125+,Emp Communal Cremation,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,PEEC,Emp Exotic Cremation w/ Bamboo Box,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,EFCC,Emp Feline Communal Cremation,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,EFPCCB,Emp Feline Cremation in Bamboo Box,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,EFPCMB,Emp Feline Cremation in Memory Box,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,ECCC,Emp K9 Communal Cremation,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,ECPCCB,Emp K9 Cremation in Bamboo Box,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,ECPCMB,Emp K9 Cremation in Memory Box,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,EMP-METF500,EMPLOYEE -  Metformin 500mg - Bottle,,,,Bottle,Bottle,3.64,no,no,,0.06,0,,,,
,EMP-BANDIPHE,EMPLOYEE - Banofen Diphenhydramine 50mg CAP,,,,Capsule,Capsule,14.54,no,no,,0.04,0,,,,
,EMP-COSASUJH,EMPLOYEE - Cosamin ASU Joint Health 230ct. CAP,,,,Capsule,Capsule,47.99,no,no,,0.0,0,,,,
,EMP-WATFRO24,EMPLOYEE - Watermelon Frost 24's TAB,,,,Tablet,Tablet,3.32,no,no,,7.35,0,,,,
,VITALS15,Empty Urine (UCS) & Note Urine Output,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS401,Empty Urine (UCS) & Note Urine Output (ml/kg/hr),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS38,End Tidal CO2 (EtCO2),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL120,Ensure Cleanliness of Patient/Bathe PRN,,,,Each,Each,,no,yes,0.00%,,0,,,,
,562,Enterotomy $12/min,,,,Each,Each,0.0,no,no,,12.0,0,,,,
,IF108,Envelopes computer-window,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,EPP,Episioplasty,,,,Each,Each,0.0,no,no,,380.0,0,,,,
,625,Euthanasia Services,,,,Each,Each,0.0,no,no,,93.5,0,,,,
,625H,Euthanasia Services at Home,,,,Each,Each,0.0,no,no,,240.0,0,,,,
,625S,Euthanasia Services Small Mammal,,,,Each,Each,0.0,no,no,,35.0,0,,,,
,542,Exploratory-Abdominal,,,,Each,Each,0.0,no,no,,585.0,0,,,,
,543,Exploratory-Thoracic,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,122,Express Anal Glands,,,,Each,Each,0.0,no,no,,29.5,0,,,,
,NONBILL060,Express Bladder,,,,Each,Each,,no,yes,0.00%,,0,,,,
,145,Eye - Cleansing/Medicating,,,,Each,Each,0.0,no,no,,35.5,0,,,,
,546,Eye - Conjuctival Flap,,,,Each,Each,0.0,no,no,,175.0,0,,,,
,146,Eye - Corneal Staining,,,,Each,Each,0.0,no,no,,44.75,0,,,,
,545,Eye - Enucleation,,,,Each,Each,0.0,no,no,,415.0,0,,,,
,541,Eye - Tack Lids Each Pup,,,,Each,Each,0.0,no,no,,65.0,0,,,,
,EYETARSO,Eye - Tarsorrhaphy,,,,Each,Each,225.0,no,no,,265.0,0,,,,
,547,Eye-Removal 3rd Eyelid Gland,,,,Each,Each,0.0,no,no,,150.0,0,,,,
,ECH,Eye/ Cauterize hair,,,,Each,Each,0.0,no,no,,45.0,0,,,,
,VITALS607,FAS Score (Canine),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS606,FAS Score (Feline),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,FRRPA,Fax/Online Refill Req (each additional),,,,Each,Each,3.0,no,no,,3.0,0,,,,
,FRRC,Fax/Online Refill Req Charge,,,,Each,Each,5.0,no,no,,5.0,0,,,,
,230,Fecal - Courtesy,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,50100,Fecal (delayed) (IRL 50100),,,,Each,Each,0.0,no,no,,0.0,0,,,,
,VITALS09,Fecal Scoring,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,FS,Fecal Stain,,,,Each,Each,0.0,no,no,,34.5,0,,,,
,FECTRANS,Fecal Transplant,,,,Each,Each,0.0,no,no,,125.0,0,,,,
,FEDEX,FEDEX Overnight,,,,Each,Each,100.0,no,no,,100.0,0,,,,
,IL296799,Feline Comp Well w/ BNP (IRL 29679999),,,,Each,Each,69.35,no,no,,149.5,0,,,,
,86027,Feline Comp Well w/ Fecal (IRL 28479999),,,,Each,Each,93.55,no,no,,229.5,0,,,,
,FEPPT,Feline Enteropathogen Panel to Texas,,,,Each,Each,140.5,no,no,,316.12,0,,,,
,VITALS400,Feline Grimace Scale (FGS),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,85425,Feline Jr. Wellnes Profile,,,,Each,Each,28.68,no,no,,49.5,0,,,,
,FVRA,Feline RCP Purevax  Annual,,,,Each,Dose,0.0,no,no,,31.5,0,,,,
,RXREQUEST,Fill All Approved RX Requests,,,,Each,Each,,no,yes,0.00%,,0,,,,
,FNA,Fine Needle Aspirate,,,,Each,Each,15.0,no,no,,15.0,0,,,,
,FLU,Fluoride Treatment,,,,Each,Each,0.0,no,no,,25.0,0,,,,
,INTERCEP,Free Interceptor from Elanco for Employe,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,VITALS120,Free Style Libre Glucose,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,FRONT12,Frontline GOLD 6ct $12 Instant Rebate,,,,Each,Each,-12.0,no,no,,-12.0,0,,,,
,T4SH,"FT4, cTSH (Thyroid Profile 6) (IRL 852)",,,,Each,Each,39.15,no,no,,93.0,0,,,,
,DXRAYC,Full Mouth Dental X-Rays ( Cat ),,,,Each,Each,0.0,no,no,,150.0,0,,,,
,DXRAY,Full Mouth Dental X-Rays ( Dog 0-50lbs),,,,Each,Each,0.0,no,no,,175.0,0,,,,
,DXRAYL,Full Mouth Dental X-Rays ( Dog 50+lbs),,,,Each,Each,0.0,no,no,,225.0,0,,,,
,FVR1,Fvrc-P 1#,,,,Each,Dose,0.0,no,no,,31.5,0,,,,
,FVR2,Fvrc-P 2#,,,,Each,Dose,0.0,no,no,,31.5,0,,,,
,FVR3,Fvrc-P 3#,,,,Each,Dose,0.0,no,no,,31.5,0,,,,
,FVRCCP/Rabies Combo,FVRCCP/Rabies Combo,,,,Dose,Dose,,no,no,,0.0,0,,,,
,GPEXY,Gastropexy,,,,Each,Each,0.0,no,no,,1050.0,0,,,,
,554,Gastrotomy,,,,Each,Each,0.0,no,no,,350.0,0,,,,
,NONBILL143,Geiger Measurement,,,,Each,Each,,no,yes,0.00%,,0,,,,
,TEXGI,GI Panel to Texas A&M,,,,Each,Each,86.0,no,no,,162.0,0,,,,
,DEGHX,Gingivectomy ( Hyperplasia ) Full Mouth,,,,Each,Each,0.0,no,no,,150.0,0,,,,
,DEHP,Hard Palate Correction,,,,Each,Each,0.0,no,no,,64.5,0,,,,
,HBTO90,Hay Blends Timothy + Orchard 90 oz,,,,Each,Each,12.38,no,no,,13.0,0,,,,
,141,Health Certificate - Domestic,,,,Each,Each,0.0,no,no,,49.5,0,,,,
,HCL,Health Certificate - For Sale,,,,Each,Each,0.0,no,no,,29.5,0,,,,
,141I,Health Certificate - International,,,,Each,Each,0.0,no,no,,379.5,0,,,,
,HGNG1,Heartgard 12+12 Nexgard $40 Rebate,,,,Each,Each,-40.0,no,no,,-40.0,0,,,,
,HGNG2,Heartgard 12+6 Nexgard $30 Rebate,,,,Each,Each,-30.0,no,no,,-30.0,0,,,,
,HG15,Heartgard 12ct $15 Instant Rebate,,,,Each,Each,-15.0,no,no,,-15.0,0,,,,
,PULSE4,Heartgard 6+6 Nexgard $20 Rebate,,,,Each,Each,-20.0,no,no,,-20.0,0,,,,
,HGNG20,Heartgard Plus 6+6 NexGard $20 Rebate,,,,Each,Each,-20.0,no,no,,-20.0,0,,,,
,NONBILL190,Heat Lamp On / Off,,,,Each,Each,,no,yes,0.00%,,0,,,,
,HERABD,Hernia - Abdominal,,,,Each,Each,375.0,no,no,,425.0,0,,,,
,556,Hernia-Diaphragmatic,,,,Each,Each,0.0,no,no,,950.0,0,,,,
,557,Hernia-Inguinal,,,,Each,Each,0.0,no,no,,400.0,0,,,,
,558,Hernia-Perineal,,,,Each,Each,0.0,no,no,,330.0,0,,,,
,559,Hernia-Umbilical,,,,Each,Each,0.0,no,no,,180.0,0,,,,
,8619,Hills K9 I/D 17.6# Bag,,,,Each,Each,49.37,no,no,,75.17,0,,,,
,1862,Hills K9 I/D LowFat 17.6# Bag,,,,Each,Each,64.93,no,no,,97.4,0,,,,
,4013,Hills K9 T/D 5# Bag,,,,Each,Each,24.46,no,no,,36.69,0,,,,
,AHB,Home Burial,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,HD,Hospital Dismissal,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,400,Hospitalization - Day,,,,Each,Each,0.0,no,no,,52.75,0,,,,
,352,Hospitalization 1-15 lbs,,,,Each,Each,0.0,no,no,,58.5,0,,,,
,353,Hospitalization 15 -30 lbs,,,,Each,Each,0.0,no,no,,68.5,0,,,,
,354,Hospitalization 30-60 lbs,,,,Each,Each,0.0,no,no,,75.5,0,,,,
,355,Hospitalization over 60lbs,,,,Each,Each,0.0,no,no,,87.5,0,,,,
,560,Hygroma-Elbow,,,,Each,Each,0.0,no,no,,475.0,0,,,,
,3923,Iams Feline Active Mature HBall 6.8# bag,,,,Each,Each,6.5,no,no,,10.5,0,,,,
,50009,Iams Feline Prof Active 10.8# Bag,,,,Each,Each,18.8,no,no,,27.26,0,,,,
,IF103,ID bands large,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,IF104,ID bands small,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,1766,Idexx Bladder Tumor Analyte (Canine),,,,Each,Each,847.39,no,no,,189.87,0,,,,
,CANBNP,Idexx Canine Pro BNP (Add - On),,,,Each,Each,24.25,no,no,,54.56,0,,,,
,I405,Idexx Fungal Culture,,,,Each,Each,78.99,no,no,,177.73,0,,,,
,9523I,Idexx General Senior Profile,,,,Each,Each,59.98,no,no,,134.95,0,,,,
,4035,Idexx Urine Culture and MIC Sus.,,,,Each,Each,77.94,no,no,,175.36,0,,,,
,IH-IHUM10,IH Humulin-N Insulin U-100 10ml,,,,Unit,Bottle,0.0,no,no,,0.0,22.5,,,,
,IMPPP,Imprimed K9 Personalized Pred. Profile,,,,Each,Each,575.0,no,no,,675.0,0,,,,
,IHAT4,In House Abaxis T4 / Cholesterol,,,,Each,Each,24.34,no,no,,29.18,43.5,,,,
,AVCWP,In House Abx Canine Wellness plus HW,,,,Each,Each,24.25,no,no,,48.5,0,,,,
,CBC,In House Abx CBC,,,,Each,Each,7.45,no,no,,70.5,0,,,,
,AVCDP,In House Abx Comp Diagnostic Profile,,,,Each,Each,32.44,no,no,,78.75,0,,,,
,LYTES,In House Abx Electrolyte Plus,,,,Each,Each,9.0,no,no,,18.0,0,,,,
,AVKPP,In House Abx Kidney Profile Plus,,,,Each,Each,17.0,no,no,,27.74,46.5,,,,
,AVMLP,In House Abx Mammalian Liver Profile,,,,Each,Each,19.0,no,no,,30.82,46.5,,,,
,PHENOBAR,In House Abx Phenobarbital Chem Profile,,,,Each,Each,24.95,no,no,,49.9,0,,,,
,AVPPII,In House Abx Prep Profile II,,,,Each,Each,24.16,no,no,,32.24,58.5,,,,
,AVTC,In House Abx T4/Cholesterol,,,,Each,Each,18.5,no,no,,37.0,0,,,,
,CYTI,In House Cytology,,,,Each,Each,0.0,no,no,,58.75,0,,,,
,DTM,In House Dermatophyte culture,,,,Each,Each,0.0,no,no,,45.5,0,,,,
,228,In House Ear swab / cytology,,,,Each,Each,0.0,no,no,,48.75,0,,,,
,FECD,In House Fecal Direct,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,229,In House Fecal Float,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,229A,In House Fecal Float & Direct,,,,Each,Each,0.0,no,no,,57.5,0,,,,
,250B,In House Heartworm occult-stat,,,,Each,Each,0.0,no,no,,36.0,0,,,,
,IHHC,In House Heska Cortisol,,,,Each,Each,0.0,no,no,,38.0,0,,,,
,HCRP,In House Heska K9 C-Reactive Pro. (CCRP),,,,Each,Each,0.0,no,no,,38.0,0,,,,
,HNUQ,In House Heska Nu.Q Cancer Screening,,,,Each,Each,35.0,no,no,,64.0,0,,,,
,IHIADD,In house Imagyst Add on expert review,,,,Each,Each,0.0,no,no,,90.0,0,,,,
,IHICYT,In house Imagyst Cytology,,,,Each,Each,0.0,no,no,,125.0,0,,,,
,IHICYTUR,In house Imagyst Cytology - Urgent,,,,Each,Each,159.0,no,no,,210.0,0,,,,
,IHIDERM,In house Imagyst Dermatology,,,,Each,Each,0.0,no,no,,53.5,0,,,,
,IHIFG,In House Imagyst Fecal Giardia,,,,Each,Each,0.0,no,no,,48.75,0,,,,
,IHIFO,In House Imagyst Fecal Ova/Oocysts,,,,Each,Each,0.0,no,no,,57.5,0,,,,
,IHMAS,In House Imagyst Masses,,,,Each,Each,0.0,no,no,,63.0,0,,,,
,IHIURIN,In House Imagyst Urinalysis,,,,Each,Each,0.0,no,no,,60.5,0,,,,
,IHSS,In House Impression Smear,,,,Each,Each,0.0,no,no,,43.5,0,,,,
,98,In House Pre-Anesthetic CBC/Prep Profile,,,,Each,Each,0.0,no,no,,78.5,0,,,,
,231,In House Skin Scrape/Tape/Ear Cytology,,,,Each,Each,0.0,no,no,,68.5,0,,,,
,233,In House Skin scraping,,,,Each,Each,0.0,no,no,,38.75,0,,,,
,STP,In House Skin Tape Prep,,,,Each,Each,0.0,no,no,,37.5,0,,,,
,INSNBNP,In House SNAP Feline Pro BNP,,,,Each,Each,12.3,no,no,,27.66,0,,,,
,TRICH,In House Trichogram,,,,Each,Each,0.0,no,no,,10.75,0,,,,
,252,In House Urinalysis,,,,Each,Each,0.0,no,no,,55.25,0,,,,
,IHUS1,In House Urine Sediment,,,,Each,Each,0.0,no,no,,27.5,0,,,,
,IHUS,In House Urine Strip,,,,Each,Each,0.0,no,no,,27.75,0,,,,
,VOM,Induce Emesis,,,,Each,Each,25.0,no,no,,64.5,0,,,,
,VITALS112,Insulin - Ask Dr. (Note Type),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,ILGF,Insulin LIke Growth Factor (MSU VDL),,,,Each,Each,58.0,no,no,,130.5,0,,,,
,561,Intestinal Anastamosis - $12/min,,,,Each,Each,0.0,no,no,,12.0,0,,,,
,VITALS111,Intraocular Pressure (IOP) - OD,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS110,Intraocular Pressure (IOP) - OS,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS10,Ionized Calcium (iCa),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,NONBILL066,Issue Call Back,,,,Each,Each,,no,yes,0.00%,,0,,,,
,VITALS48,IV Fluids - 0.45% NaCl,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS49,IV Fluids - 0.45% NaCl + 5% Dextrose,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS47,IV Fluids - 0.9% NaCl,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS51,IV Fluids - D5W,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS52,IV Fluids - Hetastarch/Vetstarch,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS50,IV Fluids - Hypertonic Saline,,NOT FOR TRACKING,,Milliliter,Milliliter,0.0,no,yes,0.00%,,0,,,,
,VITALS44,IV Fluids - LRS,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS45,IV Fluids - Normosol R,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS53,IV Fluids - Other,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS46,IV Fluids - Plasmalyte,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS276,IVF Additive - Dextrose (%),,NOT FOR TRACKING,,Percent,Percent,0.0,no,yes,0.00%,,0,,,,
,VITALS279,IVF Additive - Metoclopramide (mL/L),,NOT FOR TRACKING,,Milliliter per Liter,Milliliter per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS280,IVF Additive - Other,,NOT FOR TRACKING,,None,None,0.0,no,yes,0.00%,,0,,,,
,VITALS283,IVF Additive - Phosphorus (KPhos) (mmol/L),,NOT FOR TRACKING,,Millimole per Liter,Millimole per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS290,IVF Additive - Potassium (KCl) (mEq/L),,NOT FOR TRACKING,,Milliequivalent per Liter,Milliequivalent per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS294,IVF Additive - Vitamin B Complex (mL/L),,NOT FOR TRACKING,,Milliliter per Liter,Milliliter per Liter,0.0,no,yes,0.00%,,0,,,,
,VITALS374,IVF Additive - Vitamin B-12 (mL/L),,NOT FOR TRACKING,,Milliliter per Liter,Milliliter per Liter,0.0,no,yes,0.00%,,0,,,,
,EKG,IVS - ECG (Next Day Routine),,,,Each,Each,61.0,no,no,,122.0,0,,,,
,IVSECGS,IVS - ECG (STAT 1hr),,,,Each,Each,92.0,no,no,,184.0,0,,,,
,IVSECGRN,IVS - ECG w/ Radiographs (Next Day Rout),,,,Each,Each,97.0,no,no,,194.0,0,,,,
,IVSECGRS,IVS - ECG w/ Radiographs (STAT 1hr),,,,Each,Each,136.0,no,no,,272.0,0,,,,
,JOINT,Joint Tap,,,,Each,Each,0.0,no,no,,38.5,0,,,,
,NONBILL069,Keep Cage Padded,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL070,Keep Head Elevated,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL071,Keep Quiet / Minimize Stress,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL072,Keep Sternal,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL169,Label Patient (Apply Neck Band),,,,Each,Each,,no,yes,0.00%,,0,,,,
,565,Laceration-Major,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,566,Laceration-Minor,,,,Each,Each,0.0,no,no,,75.0,0,,,,
,VITALS40,Lactate,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,LPS,Lactate Plus Strips,,,,Each,Each,51.43,no,no,,0.0,0,,,,
,LARE,Laryngeal Paralysis Assessment,,,,Each,Each,0.0,no,no,,45.0,0,,,,
,LASERA,Laser Treatment - Acute (3+),,,,Each,Each,0.0,no,no,,42.5,0,,,,
,LASERADD,Laser Treatment - Add. Treatment,,,,Each,Each,0.0,no,no,,20.0,0,,,,
,LASERC,Laser Treatment - Chronic (7+),,,,Each,Each,0.0,no,no,,37.5,0,,,,
,LASER1,Laser Treatment - Single,,,,Each,Each,0.0,no,no,,47.0,0,,,,
,LIAS,Lat. Imbrication/Antirotational Suture,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,538,Lateral Ear Resection - Bilateral,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,539,Lateral Ear Resection - Unilateral,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,IH-LIDTO50,Lidocaine Topical Ointment 5% (50 gm) - (IH Only),,,,Each,Each,7.17,no,no,,0.0,0,,,,
,LFR,Lip Fold Resection,,,,Each,Each,0.0,no,no,,210.0,0,,,,
,LIVERLOBECT,Liver Lobectomy,,,,Each,Each,,no,no,,1250.0,0,,,,
,LHB,Long Hair Add-On,,,,Each,Each,0.0,no,no,,19.5,0,,,,
,NONBILL073,Lube Eyes,,,,Each,Each,,no,yes,0.00%,,0,,,,
,MAINT,"Maintance for Ward Equipmt.,Instrmts.,et",,,,Each,Each,0.0,no,no,,0.0,0,,,,
,NONBILL128,Make New Insulin CRI (q24hrs),,,,Each,Each,,no,yes,0.00%,,0,,,,
,569,Mastectomy - Lumpectomy,,,,Each,Each,0.0,no,no,,375.0,0,,,,
,570,Mastectomy - Partial,,,,Each,Each,0.0,no,no,,550.0,0,,,,
,571,Mastectomy - Radical,,,,Each,Each,0.0,no,no,,900.0,0,,,,
