source_row,account_pims_code,patient_name,weight,mapped_alert_ids,mapped_alert_labels,status,account_id,patient_id,error
1106,11632,Belle,25.4,,,applied,6f6d5120-48da-4b4b-99ea-b848f5609705,4111,
1107,7794,Bella,52.0,235,Dog Aggressive,applied,18ba4364-7f15-4644-8390-5ba3e41eba5a,3455,
1108,11134,Missy,23.0,192,Blind,applied,d23dc9e4-43f6-49d3-9e87-cd1fed5310bb,25749,
1109,11171,Lily,16.6,,,applied,a0cb8a3a-065c-4da3-9a0e-8e071bf56ed3,19406,
1110,3143,Phoebe,6.75,,,applied,eab48d81-d915-4d72-89d3-8403d7a26e7a,76,
1111,8910,Gator,13.16,,,applied,ec660337-13f4-43ec-ab46-3763aa9da87b,10210,
1112,10804,Bentley,43.6,,,applied,04f048be-7f7f-4a38-8447-6c94ae78c87f,25226,
1113,9313,Midnight,8.8,215,Caution - Will Bite,applied,dce1e846-b7b7-432d-aba3-ac8d510d367b,25006,
1114,8113,Roxie,27.0,,,applied,1e8dccca-943a-4aa3-88fa-dea10fc58ce4,18919,
1115,10284,Georgie,12.0,,,applied,26756ad5-9933-444b-a963-4e554256167e,20283,
1116,8929,Chloe,59.4,,,applied,e241e204-847a-4e22-8709-75757063d86b,9209,
1117,5504,Dakota,48.4,,,applied,02b50d27-e8c7-43c1-a2c0-513c8b6f5e48,21401,
1118,10286,Daisy,57.0,,,applied,660c08d2-3c57-40f7-98f1-0a9d4866bd1f,21998,
1119,11220,Sasha,71.2,,,applied,80df0d4f-2309-4a1d-b2ab-edf9cdabab8a,19201,
1120,7970,Bella,5.31,,,applied,81f084f4-4c13-4bb0-b7ad-0d3263fac231,14801,
1121,8725,Aria (2),48.0,,,applied,34aac24c-0b78-4955-9162-06be784593b6,20963,
1122,11294,Fiona,24.2,,,applied,7130f7e1-ae92-4dbb-a891-cedd2bdc9ba4,2836,
1123,11673,Tutu,9.0,,,applied,cd213d0d-0774-46f5-a854-a2881922c57f,5279,
1124,7292,Tallulah,17.0,,,applied,46ebd6a5-a4f1-4cdb-a356-5017951f161f,6053,
1125,11601,Lyra,0.0,,,applied,0b9dadb3-b18b-4322-acb7-8a371d0d0808,20714,
1126,10891,King,43.6,,,applied,d67aa31b-a17d-46b0-b89f-6699303f5275,21810,
1127,9066,Cookie,48.8,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,2b47f5d6-6f69-4e5e-a93e-8edfefa4e393,12552,
1128,10910,Lucy,11.28,,,applied,a3d7334a-2df6-4f87-aaa9-61fab9e8b115,26259,
1129,10475,Milo,84.2,,,applied,845adb26-bd5d-423f-8749-6015d24e3e66,8096,
1130,10255,Chewy,29.4,,,applied,ec2bd6b6-927f-45fa-a5db-bce362f2423c,16795,
1131,7964,Peanut,45.2,,,applied,045d9a88-3899-48a8-92a4-4dac72973c57,9742,
1132,11545,Prince,11.62,,,applied,f2f24cb8-55e6-48ec-8110-6a88b417c525,24395,
1133,11356,John,11.6,,,applied,fb2a5ab2-51f1-4a40-94d6-a627c0578571,6659,
1134,10019,Shimmer,51.0,200,Cat Aggressive,applied,cf52b6a0-5c2e-40e0-9c5a-00e8dba44958,8261,
1135,11890,Kitty,6.71,,,applied,4a1cb845-322c-4781-8b00-2a79bee2eb45,3144,
1136,9694,Bo,54.6,,,skipped_missing_patient,33f2b00b-1f1b-4d33-bd77-de6a8ff6e45f,,No patient match by exact name
1137,11735,Bella,0.0,,,applied,709d8d46-d04e-46b4-9119-5a4d8fa2fdce,24162,
1138,8548,Sophia,61.8,,,applied,51ecfed8-d059-40c2-8fed-5ee5036f0ad9,24286,
1139,11585,Jessie,17.6,,,applied,cc746d70-5978-40e6-90b5-01c84b56d8c8,6300,
1140,11389,Clyde,28.0,,,applied,58a8c4fa-1150-4554-b79f-dd9e6d701db5,10533,
1141,11335,Shalamar,10.71,,,applied,9682dc4c-2c81-4150-95ee-473ff257b690,1066,
1142,8481,Wickett,12.6,,,applied,eb4e40f5-1dcc-4371-9afa-29126ca37b0c,644,
1143,11413,Bailey,0.0,,,applied,58e8c3c5-d50d-4240-b7f9-36b9a37962dc,5505,
1144,11591,Draco,54.2,,,applied,88e2308f-0696-4aa7-ae0a-e3b2e6027217,7268,
1145,11156,Cheese,11.22,,,applied,dbde8bc7-f02e-46ab-b73f-3816eaa55931,7486,
1146,11598,Mewmew,10.34,,,applied,d092ec42-189b-4b77-8f01-5309dffe74bf,25411,
1147,1413,Sam,27.4,,,applied,9fb704e2-d174-41a9-bcc4-12671ac703f5,14088,
1148,6570,Atreus,78.8,235,Dog Aggressive,applied,eb992f4d-4c35-4452-baf1-81ab66919d12,5620,
1149,11812,Josie,62.6,,,applied,34bd267c-d868-4f03-af90-8d099a77a61b,20713,
1150,11248,Nala,15.4,,,applied,d644fbcf-19de-486d-923a-ebc329e61e78,15181,
1151,11813,Chief,52.0,,,applied,d907dcd7-64ca-4ab5-8938-d43770a4fe45,15005,
1152,9741,Milo,19.0,,,applied,2cb75c61-2fcc-4a4f-8049-a258d7ffba90,22464,
1153,11656,Yoda,17.0,,,applied,ce968ffa-1e0f-4acf-96a8-a37bbab11a83,9267,
1154,11761,Negan,94.0,,,applied,5f929f6a-0d2c-4ae6-b6b6-0e477900e7d2,21656,
1155,4833,Daisy,13.62,,,applied,6e4288ca-73c1-4aeb-9a21-41fac0a90fc6,12618,
1156,11311,Diesel,0.0,,,applied,c60b09cb-d8d1-47cc-8b3e-2a373a0f9178,18648,
1157,11468,Misty,10.8,,,applied,d7ab12f5-e358-494d-9d99-23b0c1e4125c,5290,
1158,9599,Copper,70.6,,,applied,799df0d5-4cc9-4f30-8a59-0cb482146756,21657,
1159,2907,Pepper,5.0,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,13eac3f8-44fc-4948-aa6c-073238da0f38,5176,
1160,11603,Rugar,9.6,,,applied,2ee04fbc-de5d-424b-8141-7e216b3e3ad1,25136,
1161,5966,Bubba,23.4,,,applied,f33045e2-836f-466d-8119-07406da98a1d,12148,
1162,11721,Tauriel,3.16,,,applied,0c35ecea-5da2-4cc8-ae54-b27f8848bcc6,13027,
1163,10998,Tank,88.4,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,33ef58ee-999d-4295-b746-44c66bc6af63,6212,
1164,11270,Jax,11.8,,,applied,38728f05-38d0-468b-851c-de57f2abaeaf,11730,
1165,9966,Hank,19.6,,,applied,e9488394-45c4-4c59-90ba-416bf6886b07,13460,
1166,11753,Sherman,77.0,,,applied,f7b57cee-d745-44ea-90eb-c46f6a50af15,16474,
1167,11927,Beans,11.81,,,skipped_missing_account,,,No Instinct account match by pimsCode
1168,11648,Jessie,21.8,,,applied,7fc0a9fe-6951-477b-a221-b4b12efe3e82,9571,
1169,10962,Chase,8.81,,,applied,7b029bdd-a96e-430e-aaea-f34c51cb3472,10336,
1170,11377,Lazlo,56.4,,,applied,f9921b89-50e9-444b-b67a-20724cc79599,18643,
1171,7253,Trixie,31.6,,,applied,045f98bf-d4eb-46cd-9620-5943c06ddb46,17307,
1172,6547,Buddie,19.25,,,applied,68a7617a-3d5e-445b-896e-250e224bfc39,15410,
1173,9677,Frisky,23.2,,,applied,625abc21-a972-4d7a-9eb6-96c0aebe83cb,10245,
1174,11268,Suzie Q,7.0,,,applied,95a35eba-67cc-4e8d-9393-dca9db76999d,21295,
1175,11894,Sativa,7.88,,,applied,4f8a2baf-ff84-47f1-b586-88ab1c5614f2,13155,
1176,9062,Lola,4.71,,,applied,23b06b37-561a-4996-b809-fc98c4f874e7,7330,
1177,11223,Louie,0.0,,,applied,f1d0e309-e81d-4540-8772-2f9239df2efe,13762,
1178,11044,Rosebud,8.0,,,applied,f27b1f24-109f-41b1-8e10-2a4dfc163f00,1292,
1179,7538,Doc,15.2,,,applied,1f19d9ed-3a76-47c9-85d5-6d3f04b5fbb2,3916,
1180,5941,Buddy,69.8,,,applied,c45c03be-7318-47ef-8dc0-9935af32b0b1,7212,
1181,6821,Rudy,93.2,,,applied,e7504335-08c1-4b0d-b032-cbaac45dd48f,7102,
1182,9977,Sam,9.4,,,applied,d1fd8615-74d5-4b77-9447-ed24dae67b8f,19147,
1183,10686,Rusty,9.68,,,applied,b87f9ffb-3c96-43d1-abd5-d47377207dfd,24525,
1184,9732,Charlie Moose,79.0,,,unchanged,26850f74-36b3-41fc-9427-7daaa525267f,8124,
1185,11836,Anna,68.0,,,applied,ffe2edfc-d659-4f78-8f7b-b62de1b08311,15451,
1186,11226,Willow,19.8,,,applied,d149df61-6119-4812-9ba0-f8700164e763,7595,
1187,11609,Nala,26.4,,,applied,31e1e692-2084-4346-ab5a-ade6e207bd35,25413,
1188,1198,Mia,12.91,,,applied,2269aa80-3ab5-4d50-a3ba-037c428393aa,3090,
1189,10469,Noah,65.4,,,applied,c81e67b2-b0a3-4bcd-9af0-ede665fab214,4338,
1190,11425,Bella,9.19,,,applied,5602eb44-db78-4254-ad00-4ef60c1377ba,13932,
1191,6056,Lily (Kiwi),13.78,,,applied,971cbe14-e116-4824-8cf4-dd2c33cec5e7,17520,
1192,8848,Hunter,3.2,,,applied,e9b68707-ce3a-4626-87bc-34d287de6644,17228,
1193,10730,Bear,45.4,,,applied,341659b7-cb1f-4d8f-9143-31cf74d7062f,13785,
1194,11079,Lilly,9.84,215,Caution - Will Bite,applied,9baf3948-22d6-4fd2-98f0-eec25fc60297,5043,
1195,11366,Lily,6.2,,,applied,64ee9cdf-2121-4cbe-a6ef-b20d90c4e2bd,9264,
1196,5766,Sugar,0.0,,,applied,6d1f777d-d214-4327-823f-7dcd3bdfc4ee,15057,
1197,11077,Athena,10.19,,,applied,254f6609-6be9-41bb-8206-fc89163731da,23848,
1198,10457,Boo Bear,0.0,,,applied,77b08175-5863-472c-aa4b-66441d325da2,4121,
1199,8919,Athena,57.2,235,Dog Aggressive,applied,e3654466-bd81-4eb4-8160-23ec2ab3b2aa,10927,
1200,10548,Hershey,31.4,,,applied,c2a2a25c-15bf-4efb-849b-d3436680b6ce,9227,
1201,10963,Peanut,12.4,,,applied,08d7da17-4a32-4c1b-bfce-2ad4d183805b,19611,
1202,9770,Smokie,10.78,,,applied,bbbaf21f-902f-4a37-a943-c8b6156aca02,20823,
1203,11368,Pancake,9.34,,,applied,3729f4f2-10a5-4357-a6e2-1cd9b41c005c,22372,
1204,11467,Amos,104.6,,,applied,1304ea17-936b-4f45-b675-ac3cea266e07,12845,
1205,11536,Apollo,88.0,,,applied,a061f41c-1c72-4e1b-b81e-c4601215981b,5793,
1206,11506,Aemond,5.91,,,applied,9fc1eb41-5d20-468a-a3f5-6d0ecc8b0277,17380,
1207,11587,Lucy,7.84,,,applied,b75cca16-2478-4cbb-bd7e-2e6d1ac2d063,21004,
1208,9583,Edna,67.4,,,applied,4c139f53-240b-49e5-8a09-76e8f528a458,3264,
1209,11516,Benny,22.6,,,applied,679e6c15-1e46-410e-9483-9215ee3c2ab7,3976,
1210,10796,Ruby,9.8,,,applied,0c08ae33-a573-4b9b-a6f0-e19eb1fa1de3,19667,
1211,11930,Teddy,15.0,,,skipped_missing_account,,,No Instinct account match by pimsCode
1212,6968,Lola,14.28,,,applied,52e4b654-578a-46e3-bab4-70faa88fc841,17598,
1213,11568,Jasper,9.78,,,applied,281e9f6c-2623-47e5-8265-b248d30bc193,22803,
1214,10547,Buster,12.8,,,applied,88a473ad-6bd1-4692-ab87-1f5fb211800d,25944,
1215,11229,Shooter,20.6,,,applied,eba46b8b-dada-4f8f-9cc2-e28597430e47,20050,
1216,11165,Pearl,7.62,,,applied,f3884e64-8645-4b06-8774-1819e6e07e0a,20339,
1217,7213,Sophia,4.95,,,applied,cbe4c643-1441-456c-ac0e-22f7649022aa,26278,
1218,11252,Lulu,6.53,,,applied,dfdddd37-5241-4c75-a51d-88f0f67b6fea,11447,
1219,4261,June,53.8,,,applied,9ffe8e2a-8dbf-47d3-9d25-a5f832af6fd6,315,
1220,11080,Chance,47.2,,,applied,6486cd20-346b-4fd4-908a-1e43bec626e5,1743,
1221,11597,Maia,11.65,,,applied,94ab7a82-0973-4161-ba03-442b2e817060,8001,
1222,4449,Scarlet,8.88,,,applied,2217f3d7-6dd8-4aa1-9889-31741f95cf5f,19888,
1223,11787,King,80.0,284,Muzzle for Treatments,applied,042d8ef0-7b59-46b0-aa34-46218fd71182,8733,
1224,11401,Ash,0.0,,,applied,e7dceb66-854c-4501-a498-d2d70fc36505,9736,
1225,11262,Oliver,9.35,,,applied,c8142d82-6e8b-49b8-bc6b-1845ccee6ac3,22358,
1226,3833,Stella,10.47,,,applied,d3974178-69e2-481f-ab9a-250126572d34,11105,
1227,11522,Bishop,52.0,,,applied,d53e7ad6-7964-4f46-aeda-78872dd23fc6,13012,
1228,10706,Pepper,17.8,,,applied,dd498d56-d2b8-425d-a539-aea74c7b1712,3473,
1229,11417,Miss Mew,12.31,,,applied,8f10fc8b-88da-48e9-a152-1103f23c54ed,10692,
1230,11308,Xena,19.2,,,applied,de2a1374-e104-4069-a008-6c6110188e28,13764,
1231,11406,Phillip,15.4,,,applied,8053ea01-c831-4411-8117-10194ccf7c8f,11728,
1232,11444,Tito,9.75,,,applied,e713c1d4-8188-45b8-9cbf-c4cf899d5cfc,9411,
1233,9563,Max,16.2,,,applied,a07b99f2-0e2e-4a80-9761-9f289cfc26cc,19335,
1234,11866,Chulis,29.0,,,applied,fad88096-5bbc-4b52-aa7b-26450988c7b6,19024,
1235,11849,Kylo,29.6,,,applied,7ed10ca6-2659-4ecd-8d67-e0f754efd799,26297,
1236,10718,Minevra,41.4,,,applied,66ba4a98-58aa-4d92-9ede-3e5ca901fc3b,7050,
1237,10479,Yeti,31.8,,,applied,beb0effe-235e-4aa2-8cce-f3f271b978cd,7934,
1238,9746,Gizmo,24.8,,,applied,e16bfa7c-64b0-4935-b334-40418e3b73ea,10903,
1239,11700,Cody,12.0,,,applied,b24c3498-7019-4340-ad07-b82f5cfa095d,1652,
1240,10306,Waylon,14.6,,,applied,dfd877a9-65f1-4886-b51a-d51efddd836c,5356,
1241,8035,Solly,82.4,,,applied,9aae72ba-e73f-4918-84ec-7eec070c3382,19391,
1242,11384,Indie,20.0,,,applied,d8d7629f-6717-409b-aeaa-bbd10e6d3f3c,25266,
1243,11933,Max,11.28,,,skipped_missing_account,,,No Instinct account match by pimsCode
1244,10005,Honey,48.6,,,applied,35f51cba-c9c2-462b-942b-b460657a6bd5,1080,
1245,9742,Phoebe,7.12,,,applied,876343b2-10d2-42dd-bef5-5e1731394271,10862,
1246,4306,July,13.62,,,applied,8f833a18-e91c-4b8b-abcb-8df1d8a537fa,21906,
1247,9603,Dutchess,75.2,,,applied,02cdec5a-94e4-4fb2-9297-43daecb0bb8b,24241,
1248,8719,Harley,22.8,,,applied,3c349596-5456-4ed4-9c2d-462ff3068279,11804,
1249,11127,George,32.8,,,applied,bf2fa573-8328-4a4c-80b8-c2f0a7f982b1,3119,
1250,1040,Marley Faith,105.8,,,applied,467a061a-737a-4e50-bbc2-4573f57157a9,21415,
1251,5423,Jaymus,9.4,,,applied,1df65eef-b0e4-4649-a370-83574ac87572,6632,
1252,11577,Willow,8.28,,,applied,2f59e8bc-2fdf-48f2-a2ef-1c681c6fcce4,17357,
1253,5462,Cooper,50.4,,,applied,f0ac534f-23e3-4305-9e67-df1a77dea7c3,15197,
1254,7571,Cleary,11.2,,,applied,7e063c19-09f6-4f27-9baf-2f3631dfd27b,1807,
1255,6632,Spot,12.8,215,Caution - Will Bite,applied,cd01e724-56ab-4795-ac62-4004902c0acc,16983,
1256,11090,Lambeau,68.0,,,applied,186f5051-ba45-43fa-acc3-135fe572a4b8,24909,
1257,11419,Roger,75.2,,,applied,8d14b2ed-9947-48d1-9e08-b2c146c9184f,1858,
1258,11022,Apollo,88.0,,,applied,801e6fdf-4e93-404a-80cb-9e0af2e67a94,12190,
1259,11686,Zeus,63.8,,,applied,e8ecc133-5e3e-487d-ab88-362928d8d002,22498,
1260,8982,Zeke,81.8,,,applied,ca2c94fc-6c2a-4bbe-81c7-1df97744440a,9123,
1261,11693,Chewie,118.0,,,applied,3b3e0129-4ba0-4993-9188-7d27d1fc21cf,6639,
1262,10879,Max,10.59,,,applied,54f7be2b-43e0-477a-914f-20a576a014a6,2483,
1263,6701,Winston,19.4,,,applied,ef30b0fd-bba9-44c9-b8c8-13e1ef9f2334,96,
1264,10952,Choy,8.06,,,applied,388a5720-4030-410e-82ec-37db98ef810b,5498,
1265,9274,Buster,10.8,,,applied,b9ed067a-6ec0-4437-8fdc-e6e696184fc4,6533,
1266,3836,Ginger,50.4,,,applied,6f675a3e-111b-47fb-a813-b735223e26a4,19357,
1267,11653,Dixie,81.0,,,applied,0d58b319-4a94-4e3f-803f-7ad4a3593e7d,13089,
1268,11897,Mia,6.44,,,applied,d9394eb3-9d2d-4332-b3d9-dab109532b30,9121,
1269,7054,Chloe,7.6,,,applied,6457f38d-d158-494f-a5db-4ab90a32e226,22473,
1270,11615,Noah,15.0,,,applied,e69015ea-0c8a-4fa5-8ce4-d0dc021ce219,17367,
1271,11732,Griffin,69.0,,,applied,e99f4785-e643-4c96-b2e2-916980b26ac3,25378,
1272,7237,Mah,61.4,215,Caution - Will Bite,applied,4da9b79f-3d0a-4578-9ce9-b1c7a7d21c90,21148,
1273,11241,Bob Barker,63.6,,,applied,f060b2d1-a2a4-4235-97d5-ce58ebb00690,13333,
1274,11123,Divi,14.12,,,applied,47ca8070-9a1c-4f82-8fb2-8d2c1089d07b,1452,
1275,9120,Auggie Doggie,18.6,192,Blind,applied,90cd5dcd-f5d9-42c8-b0ac-1e58cd2e7feb,7628,
1276,6873,Busy,33.8,,,applied,2c6edc0d-6365-4a42-96fd-a7cad89b1ce0,22181,
1277,10577,Copper,21.0,,,applied,ca06b65b-553a-4a13-a26b-d43e89c68384,2003,
1278,9221,Lady,20.0,,,applied,9e87237f-3cd0-4085-b82a-13886920bc5e,955,
1279,10837,Roxy,34.2,,,applied,a1e835ce-5b5f-4d09-84df-dfa8052a8b76,20569,
1280,10719,Luna,38.6,,,applied,184bb268-b3b1-405b-b3c3-7cd6d172d82b,21901,
1281,6464,Martin,65.4,,,applied,3d2b5667-3b68-4efb-819d-c564f3f4ac11,17165,
1282,11537,Tucker,16.8,,,applied,b903b637-f63f-4512-a9a0-fdd3782723fe,3092,
1283,9301,Sophie,45.6,,,applied,57c1d1ac-6602-4aac-ad05-7c21035014c2,20156,
1284,5071,Skittles,4.81,,,applied,8d023d21-6269-4de0-a809-bcf907daab39,16855,
1285,6250,Smokey,0.0,,,applied,c10eafad-2eec-46fe-997e-b5ddc25c4df8,19519,
1286,8325,Jaws,44.6,,,applied,f496157c-6898-4037-b971-1d961af72c5f,24486,
1287,7276,Otter,43.6,291,No Jugular Sticks,applied,5346c132-bb27-4787-98b5-e4dc8b9eddd6,16253,
1288,11743,George,13.59,,,applied,950dd9cb-39ba-4d31-93e3-e9454d391d49,20850,
1289,11867,Riley,12.0,,,applied,9d76802e-b7eb-4ae0-bf51-dd66a011019c,8807,
1290,11841,Binx,16.0,,,applied,014cb16f-4201-4bcd-bf60-9f2543042bc5,14696,
1291,11623,Milo,5.75,,,applied,1fdd7536-8663-4022-a59c-1ddfdab21a7b,13706,
1292,10783,Diamond,0.0,,,applied,3d002c39-5399-48a9-995e-d54019b1ae78,18839,
1293,11447,Abigale,7.2,,,applied,f10640ef-9247-4f0a-8893-b44cb1c11415,16467,
1294,9462,Leia,9.71,,,applied,0607fce1-1272-4bcc-a55b-29e193969851,3591,
1295,11622,Cricket,8.63,,,applied,ee90589d-906d-4ad6-b399-142729dc431c,872,
1296,11209,Annie,50.0,,,applied,815199d4-a586-4ab2-8318-aec0404b39fa,21588,
1297,11452,Bentley,15.6,,,applied,1d0b7eef-ec5a-42e6-ac77-39a318f7d579,21635,
1298,9713,Oscar,29.6,,,applied,bc4780cd-622e-4d50-b022-b8aa80117910,21862,
1299,11481,Harley,17.4,,,applied,7f88a985-5b1d-4712-bca0-a4c458847f38,5073,
1300,968,Leia,71.6,,,applied,f096d14a-4fd2-44a6-aa9d-4b09561adaff,10303,
1301,11278,JB,10.16,,,applied,88474846-9da3-4a11-82f0-194100db87ce,1824,
1302,11694,Tabitha,6.16,,,applied,f7092aa2-13c7-478e-a524-c87c6c89bcd2,19288,
1303,9579,Kreepy,15.5,,,applied,dc8fe711-57de-4911-87e5-cc08bdad34ff,21060,
1304,10865,Opie,25.2,,,applied,a9fc32f9-f849-4588-8913-32b84df72afa,26100,
1305,153,Olive,11.6,,,applied,892773fa-1712-4bdd-a47e-24eefed7ca4e,6484,
1306,7927,Lana,60.2,,,applied,896039ab-a330-4ea6-8938-744be795fa76,4627,
1307,11925,Mia,39.8,,,applied,565ba2fa-c089-4c2f-b8e2-bfe79d06b113,14888,
1308,10766,Monique,5.8,,,applied,0a5a929a-cd8a-439e-b390-447a5c06d5a4,11912,
1309,11051,Gandalph,7.22,,,applied,233508ca-a1b3-423f-8102-3da3f73d33dc,24810,
1310,7027,Jeb,53.4,,,applied,5405aeb9-2a72-4662-aece-66b13eb865d1,22379,
1311,11792,Gus,160.4,,,applied,5fb12351-9992-42ed-9247-12dccae92d9e,21610,
1312,6104,Zada,10.88,,,applied,b773d15c-84dd-402f-a92d-f784afc1f552,14051,
1313,11808,Bella,8.0,,,applied,b6783df6-0811-4be6-9b20-476448c92fd9,12369,
1314,10016,Chedda,47.0,,,applied,f626ecfb-1bd4-4e9a-a423-1e0c7b3fa9f7,9723,
1315,8651,Missy,5.88,,,applied,51465464-1257-42bf-bab0-113c5b45379e,6073,
1316,11879,Moana,12.6,,,applied,9aba1a30-6486-4152-81b6-646916bf8f2a,20935,
1317,11541,Gizzy,10.62,,,applied,e90a61ac-4175-4ef4-a988-91e34c6ce99f,17404,
1318,11602,Kona,70.2,,,applied,1f85d61f-ef4e-4f2e-bd3a-47ae1f3064de,25414,
1319,10848,Missy,12.4,,,applied,dadf37ef-aa4a-492f-b422-07b4b030516d,25561,
1320,11469,k-May,50.6,,,applied,e6021546-8ccf-4ff1-9733-b3753a038d68,10634,
1321,6678,Stella,18.2,,,applied,53860376-b068-476e-a489-04db5bef3369,21473,
1322,11346,Petey,78.8,,,applied,31b287ac-969a-4a76-8658-0635abf6883d,1929,
1323,11809,Frank,52.6,,,applied,1db1f3d2-e823-4c7a-bbaf-af6ee9aa2fc7,10201,
1324,11554,Layla,10.09,,,applied,33f3e001-23ce-4e9f-8c5a-76b88aaf179c,13149,
1325,6680,Zoe,34.6,,,applied,5eed3830-253f-4535-ad15-1ac6841cf92d,19929,
1326,11217,Chico,6.0,,,applied,91ea2bf2-963a-4ce9-9190-765b4eae3fc1,16246,
1327,11738,Moose,100.8,,,applied,097fc690-ab79-4aad-98bf-4da9bc07da2e,20650,
1328,11583,Maya,46.8,,,applied,03640a3c-29ad-47ac-b111-2ec1cac0341e,18543,
1329,9621,Linus,14.25,,,applied,ed714f9f-f810-4661-bc45-1cf2f8e43a9d,10684,
1330,9870,Lexie Marie,16.6,,,applied,7acc2e84-1549-4b75-9105-e7544d89136e,11127,
1331,11771,Bluhd Lavulo,16.62,,,applied,72cf9908-2e92-4a1c-a8c4-7bb4b0d69147,9888,
1332,11101,Flounder,11.5,,,applied,aeb09589-8bd2-4766-b5ff-9abe6a79f5a5,7607,
1333,11015,Shadow,43.2,,,applied,7baaa58b-7ffe-4198-8d3c-e67a7cc07980,21560,
1334,8349,Paco,9.0,,,applied,19abf717-2e77-48a5-a723-01290c260e12,3131,
1335,9002,Kayla,70.8,,,applied,3550d6d3-7524-4949-bfb8-40ac19ba594b,4594,
1336,7602,Joy,83.0,,,applied,91b7f264-96b7-4fad-ad98-99be586a3c5c,15270,
1337,10603,Samuel Irelan,58.8,,,applied,180e2e0a-dce7-455d-af22-84b65aca1f18,22122,
1338,3508,Bailey,72.4,,,applied,099be2b3-ade0-4efa-a3f0-20de3fdbe17a,25369,
1339,8978,Sadie,69.2,,,applied,c4fd6747-9bf1-4f80-9653-f888be2a329a,16811,
1340,10740,Cooper Bentley,45.2,,,applied,254647ff-a909-4058-b11a-911709186559,2759,
1341,11350,Polterkitty,13.62,,,applied,756ff54e-8c6f-4566-a9c4-53f21a1371f5,16856,
1342,11746,Rubi,11.8,,,applied,67fba018-b1b4-4db1-aa1a-b4e07a6c9974,6151,
1343,11928,Silver,10.94,,,skipped_missing_account,,,No Instinct account match by pimsCode
1344,11371,Teddy,27.0,,,applied,04b14787-cf3e-40b1-806e-cd1181d91b2e,25792,
1345,10635,Helen Keller,46.0,225,Deaf,applied,a6967ac5-851a-4523-85d9-7d25d823a1f9,17796,
1346,10637,Jade Pistol,64.2,,,applied,3e074531-06d5-4866-8d47-90298a658ba8,13423,
1347,11282,Jasper,23.6,,,applied,7c5cfbfb-a8b2-4ef1-ac54-36b4b68f9ab3,4558,
1348,11701,Biscuit,61.0,,,applied,9c0a62f0-e29b-452a-b22e-e194254b5b77,10415,
1349,10606,Murdock,68.0,,,applied,03d7c9fe-e42d-435f-852d-add05adac7df,25229,
1350,7664,Zoe,85.0,,,applied,7c3db94b-02c4-43b3-8870-c225b3fdabb8,22676,
1351,8169,Marley,25.8,,,applied,156e2016-653c-47fd-8e5b-a7d760ada0c0,22495,
1352,11531,Bailey,25.2,,,applied,7301c6f1-2042-4597-b55e-84a21a3edcde,19876,
1353,11250,Max,16.6,,,applied,9eed097e-bce4-4bcd-bbf2-6d62259322b0,22554,
1354,8343,Dobby,82.4,,,applied,c915177a-f277-4d0c-b199-173f38f7bbd9,16484,
1355,11650,Dolly,37.0,,,applied,e8ea02ab-83c3-466f-8279-0a02a4f94cc2,2603,
1356,9960,Freya,87.8,,,applied,a0ee0e9f-92b1-4424-b400-242775d0ee46,12117,
1357,11285,Rico,11.2,,,applied,acfd5f6c-b4f6-498c-bb48-5d9ab255f465,383,
1358,10533,Faith,24.8,,,applied,7474d173-41ac-46b0-b7af-c04b08e8a7a4,2456,
1359,11660,Lucy,106.6,,,applied,978d7502-ec76-4883-b39f-6261aef495e0,8297,
1360,11450,Nacho,13.2,,,applied,fcabe0d2-823a-4ae8-9e92-b9fa35ec9361,10511,
1361,11320,Moose,42.6,,,applied,d1706846-f291-462d-9e77-275b82f20c5d,19067,
1362,11661,Maggie Sue,9.22,,,applied,f78e6945-6b1a-433e-861d-beaff86eca1a,1122,
1363,9278,Mini,10.6,,,applied,0e84e088-e4f1-425e-831b-ed25ace6817e,16789,
1364,11021,Bijou,7.8,,,applied,c49c6142-9a8e-4bd6-a925-76f5962700ba,1515,
1365,11625,Caspar AKA Cass,0.0,,,applied,ef2c0e73-ea09-4c19-b8a2-8a2f82454aa5,2926,
1366,10941,Gibblet,64.0,,,applied,f08b25f0-6792-4f65-81a4-db5c0a4078db,9016,
1367,8130,Dagny,10.94,,,applied,ad398341-8990-415e-bd96-8b776869af30,4729,
1368,9303,Sabrina,72.0,,,applied,a9e10171-264d-4819-972e-92a3cb2ba8b7,20051,
1369,11448,Gizmo,10.2,,,applied,fdf8d3d0-550b-4eaf-8451-e25194a5b1d5,12559,
1370,11192,Pelia,10.59,,,applied,30ad892e-f929-402b-a2e6-b51213e39e24,26073,
1371,9483,Shelby,57.4,,,applied,212dd7a9-c1eb-42b4-8129-24bfca8a09a4,20266,
1372,10759,Tito,8.2,,,applied,37fb8a68-0f93-48dc-baaa-f13d450b05cf,24921,
1373,10221,Dewey,12.31,,,applied,ebf55b8a-2e20-4b14-88b0-426636aed046,7558,
1374,11923,Merle,104.2,,,applied,7f3f8b6b-c7e0-4ed5-a37a-5fd9a3534bc1,9482,
1375,10097,Leo,26.4,,,applied,a0b83935-8daf-4b3c-b75e-52c78ea4d441,10468,
